obs_id,country,layer,category,item_name,spec,unit,geo_level,geo_code,geo_name,area_label,area_code,area_members,price,currency,price_basis,price_status,ref_value,ref_note,period,effective_from,source_id,source_page,evidence_url,license,jccdb_v4_item_id,note
e339e3f7cb54705d,US,spending,Building / Addition/Alteration,Building / Addition/Alteration | (all permitclass),permittypemapped=Building; permittypedesc=Addition/Alteration; permitclass=(all); issueddate の年,permits,city,53,Seattle,,,,3755,,count,published_open_terms,3746,うち申告額が有効(100 ドル以上 10 億ドル未満)な件数,2023,,city-seattle-permits-76t5-zqzr,raw/city-seattle-permits-76t5-zqzr.hist.2023-2025.json(SoQL の group 集計の応答),https://data.seattle.gov/d/76t5-zqzr,OPEN-TERMS,,原本に無い値(区分ごとの件数を足した値)。Building Permits (Seattle Department of Construction & Inspections) の許可の件数。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 9 件、10 億ドル以上 0 件。Census place GEOID 5363000。Seattle は issueddate の年で数えた。EstProjectCost は原本の説明で fair market value (parts plus labor) に基づく見積で、事業が変われば変わる。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
eae1bd8adb6ea143,US,spending,Grading / (blank),Grading / (blank) | Institutional,permittypemapped=Grading; permittypedesc=(blank); permitclass=Institutional; issueddate の年,USD,city,53,Seattle,,,,96800000,USD,permit_valuation_total_usd,published_open_terms,4,合計に入れた件数,2024,,city-seattle-permits-76t5-zqzr,raw/city-seattle-permits-76t5-zqzr.hist.2023-2025.json(SoQL の group 集計の応答),https://data.seattle.gov/d/76t5-zqzr,OPEN-TERMS,,原本に無い値。4 件の申告工事額(estprojectcost)の合計。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 1 件、10 億ドル以上 0 件。合計は外れ値に弱い。合計に入れた最大の申告額は 54000000 ドル(1 件、合計の 55.79%)。Census place GEOID 5363000。Seattle は issueddate の年で数えた。EstProjectCost は原本の説明で fair market value (parts plus labor) に基づく見積で、事業が変われば変わる。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
0bad07769334137c,US,spending,Grading / (blank),Grading / (blank) | Single Family/Duplex,permittypemapped=Grading; permittypedesc=(blank); permitclass=Single Family/Duplex; issueddate の年,permits,city,53,Seattle,,,,7,,count,published_open_terms,6,うち申告額が有効(100 ドル以上 10 億ドル未満)な件数,2024,,city-seattle-permits-76t5-zqzr,raw/city-seattle-permits-76t5-zqzr.hist.2023-2025.json(SoQL の group 集計の応答),https://data.seattle.gov/d/76t5-zqzr,OPEN-TERMS,,原本に無い値(区分ごとの件数を足した値)。Building Permits (Seattle Department of Construction & Inspections) の許可の件数。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 1 件、10 億ドル以上 0 件。Census place GEOID 5363000。Seattle は issueddate の年で数えた。EstProjectCost は原本の説明で fair market value (parts plus labor) に基づく見積で、事業が変われば変わる。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
4491d525d63d1ffb,US,spending,Grading / (blank),Grading / (blank) | Single Family/Duplex,permittypemapped=Grading; permittypedesc=(blank); permitclass=Single Family/Duplex; issueddate の年,USD,city,53,Seattle,,,,254000,USD,permit_valuation_total_usd,published_open_terms,6,合計に入れた件数,2024,,city-seattle-permits-76t5-zqzr,raw/city-seattle-permits-76t5-zqzr.hist.2023-2025.json(SoQL の group 集計の応答),https://data.seattle.gov/d/76t5-zqzr,OPEN-TERMS,,原本に無い値。6 件の申告工事額(estprojectcost)の合計。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 1 件、10 億ドル以上 0 件。合計は外れ値に弱い。合計に入れた最大の申告額は 100000 ドル(1 件、合計の 39.37%)。Census place GEOID 5363000。Seattle は issueddate の年で数えた。EstProjectCost は原本の説明で fair market value (parts plus labor) に基づく見積で、事業が変われば変わる。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
f73ae7679ec8e0a7,US,spending,Grading / (blank),Grading / (blank) | Vacant Land,permittypemapped=Grading; permittypedesc=(blank); permitclass=Vacant Land; issueddate の年,permits,city,53,Seattle,,,,1,,count,published_open_terms,1,うち申告額が有効(100 ドル以上 10 億ドル未満)な件数,2024,,city-seattle-permits-76t5-zqzr,raw/city-seattle-permits-76t5-zqzr.hist.2023-2025.json(SoQL の group 集計の応答),https://data.seattle.gov/d/76t5-zqzr,OPEN-TERMS,,原本に無い値(区分ごとの件数を足した値)。Building Permits (Seattle Department of Construction & Inspections) の許可の件数。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 5363000。Seattle は issueddate の年で数えた。EstProjectCost は原本の説明で fair market value (parts plus labor) に基づく見積で、事業が変われば変わる。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
11a27c4a310146c7,US,spending,Grading / (blank),Grading / (blank) | Vacant Land,permittypemapped=Grading; permittypedesc=(blank); permitclass=Vacant Land; issueddate の年,USD,city,53,Seattle,,,,30000,USD,permit_valuation_total_usd,published_open_terms,1,合計に入れた件数,2024,,city-seattle-permits-76t5-zqzr,raw/city-seattle-permits-76t5-zqzr.hist.2023-2025.json(SoQL の group 集計の応答),https://data.seattle.gov/d/76t5-zqzr,OPEN-TERMS,,原本に無い値。1 件の申告工事額(estprojectcost)の合計。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。合計は外れ値に弱い。合計に入れた最大の申告額は 30000 ドル(1 件、合計の 100%)。Census place GEOID 5363000。Seattle は issueddate の年で数えた。EstProjectCost は原本の説明で fair market value (parts plus labor) に基づく見積で、事業が変われば変わる。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
09a89a81900ee089,US,spending,Roof / (blank),Roof / (blank) | (all permitclass),permittypemapped=Roof; permittypedesc=(blank); permitclass=(all); issueddate の年,permits,city,53,Seattle,,,,275,,count,published_open_terms,273,うち申告額が有効(100 ドル以上 10 億ドル未満)な件数,2024,,city-seattle-permits-76t5-zqzr,raw/city-seattle-permits-76t5-zqzr.hist.2023-2025.json(SoQL の group 集計の応答),https://data.seattle.gov/d/76t5-zqzr,OPEN-TERMS,,原本に無い値(区分ごとの件数を足した値)。Building Permits (Seattle Department of Construction & Inspections) の許可の件数。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 2 件、10 億ドル以上 0 件。Census place GEOID 5363000。Seattle は issueddate の年で数えた。EstProjectCost は原本の説明で fair market value (parts plus labor) に基づく見積で、事業が変われば変わる。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
49126325c4eb431f,US,spending,Roof / (blank),Roof / (blank) | (all permitclass),permittypemapped=Roof; permittypedesc=(blank); permitclass=(all); issueddate の年,USD,city,53,Seattle,,,,35344817.8,USD,permit_valuation_total_usd,published_open_terms,273,合計に入れた件数,2024,,city-seattle-permits-76t5-zqzr,raw/city-seattle-permits-76t5-zqzr.hist.2023-2025.json(SoQL の group 集計の応答),https://data.seattle.gov/d/76t5-zqzr,OPEN-TERMS,,原本に無い値。273 件の申告工事額(estprojectcost)の合計。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 2 件、10 億ドル以上 0 件。合計は外れ値に弱い。合計に入れた最大の申告額は 7000000 ドル(1 件、合計の 19.8%)。Census place GEOID 5363000。Seattle は issueddate の年で数えた。EstProjectCost は原本の説明で fair market value (parts plus labor) に基づく見積で、事業が変われば変わる。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
be29a6a00d0ab785,US,spending,Roof / (blank),Roof / (blank) | (all permitclass),permittypemapped=Roof; permittypedesc=(blank); permitclass=(all); issueddate の年,USD per permit,city,53,Seattle,,,,25956,USD,permit_valuation_median_usd,published_open_terms,273,計算に使った件数,2024,,city-seattle-permits-76t5-zqzr,raw/city-seattle-permits-76t5-zqzr.hist.2023-2025.json(SoQL の group 集計の応答),https://data.seattle.gov/d/76t5-zqzr,OPEN-TERMS,,原本に無い値。273 件の申告工事額(estprojectcost)の中央値(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 2 件、10 億ドル以上 0 件。Census place GEOID 5363000。Seattle は issueddate の年で数えた。EstProjectCost は原本の説明で fair market value (parts plus labor) に基づく見積で、事業が変われば変わる。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
74afd382446de586,US,spending,Roof / (blank),Roof / (blank) | (all permitclass),permittypemapped=Roof; permittypedesc=(blank); permitclass=(all); issueddate の年,USD per permit,city,53,Seattle,,,,17280,USD,permit_valuation_p25_usd,published_open_terms,273,計算に使った件数,2024,,city-seattle-permits-76t5-zqzr,raw/city-seattle-permits-76t5-zqzr.hist.2023-2025.json(SoQL の group 集計の応答),https://data.seattle.gov/d/76t5-zqzr,OPEN-TERMS,,原本に無い値。273 件の申告工事額(estprojectcost)の25 パーセンタイル(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 2 件、10 億ドル以上 0 件。Census place GEOID 5363000。Seattle は issueddate の年で数えた。EstProjectCost は原本の説明で fair market value (parts plus labor) に基づく見積で、事業が変われば変わる。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
defdcc23c0e510ee,US,spending,Roof / (blank),Roof / (blank) | (all permitclass),permittypemapped=Roof; permittypedesc=(blank); permitclass=(all); issueddate の年,USD per permit,city,53,Seattle,,,,55305,USD,permit_valuation_p75_usd,published_open_terms,273,計算に使った件数,2024,,city-seattle-permits-76t5-zqzr,raw/city-seattle-permits-76t5-zqzr.hist.2023-2025.json(SoQL の group 集計の応答),https://data.seattle.gov/d/76t5-zqzr,OPEN-TERMS,,原本に無い値。273 件の申告工事額(estprojectcost)の75 パーセンタイル(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 2 件、10 億ドル以上 0 件。Census place GEOID 5363000。Seattle は issueddate の年で数えた。EstProjectCost は原本の説明で fair market value (parts plus labor) に基づく見積で、事業が変われば変わる。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
4736efd542905baa,US,spending,Roof / (blank),Roof / (blank) | Commercial,permittypemapped=Roof; permittypedesc=(blank); permitclass=Commercial; issueddate の年,permits,city,53,Seattle,,,,41,,count,published_open_terms,41,うち申告額が有効(100 ドル以上 10 億ドル未満)な件数,2024,,city-seattle-permits-76t5-zqzr,raw/city-seattle-permits-76t5-zqzr.hist.2023-2025.json(SoQL の group 集計の応答),https://data.seattle.gov/d/76t5-zqzr,OPEN-TERMS,,原本に無い値(区分ごとの件数を足した値)。Building Permits (Seattle Department of Construction & Inspections) の許可の件数。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 5363000。Seattle は issueddate の年で数えた。EstProjectCost は原本の説明で fair market value (parts plus labor) に基づく見積で、事業が変われば変わる。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
74e3b48176b00d0e,US,spending,Roof / (blank),Roof / (blank) | Commercial,permittypemapped=Roof; permittypedesc=(blank); permitclass=Commercial; issueddate の年,USD,city,53,Seattle,,,,15447420.29,USD,permit_valuation_total_usd,published_open_terms,41,合計に入れた件数,2024,,city-seattle-permits-76t5-zqzr,raw/city-seattle-permits-76t5-zqzr.hist.2023-2025.json(SoQL の group 集計の応答),https://data.seattle.gov/d/76t5-zqzr,OPEN-TERMS,,原本に無い値。41 件の申告工事額(estprojectcost)の合計。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。合計は外れ値に弱い。合計に入れた最大の申告額は 7000000 ドル(1 件、合計の 45.32%)。Census place GEOID 5363000。Seattle は issueddate の年で数えた。EstProjectCost は原本の説明で fair market value (parts plus labor) に基づく見積で、事業が変われば変わる。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
70f766823f0f9117,US,spending,Roof / (blank),Roof / (blank) | Commercial,permittypemapped=Roof; permittypedesc=(blank); permitclass=Commercial; issueddate の年,USD per permit,city,53,Seattle,,,,116921.82,USD,permit_valuation_median_usd,published_open_terms,41,計算に使った件数,2024,,city-seattle-permits-76t5-zqzr,raw/city-seattle-permits-76t5-zqzr.hist.2023-2025.json(SoQL の group 集計の応答),https://data.seattle.gov/d/76t5-zqzr,OPEN-TERMS,,原本に無い値。41 件の申告工事額(estprojectcost)の中央値(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 5363000。Seattle は issueddate の年で数えた。EstProjectCost は原本の説明で fair market value (parts plus labor) に基づく見積で、事業が変われば変わる。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
ddebd8e19f7004f5,US,spending,Roof / (blank),Roof / (blank) | Commercial,permittypemapped=Roof; permittypedesc=(blank); permitclass=Commercial; issueddate の年,USD per permit,city,53,Seattle,,,,59460,USD,permit_valuation_p25_usd,published_open_terms,41,計算に使った件数,2024,,city-seattle-permits-76t5-zqzr,raw/city-seattle-permits-76t5-zqzr.hist.2023-2025.json(SoQL の group 集計の応答),https://data.seattle.gov/d/76t5-zqzr,OPEN-TERMS,,原本に無い値。41 件の申告工事額(estprojectcost)の25 パーセンタイル(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 5363000。Seattle は issueddate の年で数えた。EstProjectCost は原本の説明で fair market value (parts plus labor) に基づく見積で、事業が変われば変わる。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
0aa3e3e4c99d8fcc,US,spending,Roof / (blank),Roof / (blank) | Commercial,permittypemapped=Roof; permittypedesc=(blank); permitclass=Commercial; issueddate の年,USD per permit,city,53,Seattle,,,,234200,USD,permit_valuation_p75_usd,published_open_terms,41,計算に使った件数,2024,,city-seattle-permits-76t5-zqzr,raw/city-seattle-permits-76t5-zqzr.hist.2023-2025.json(SoQL の group 集計の応答),https://data.seattle.gov/d/76t5-zqzr,OPEN-TERMS,,原本に無い値。41 件の申告工事額(estprojectcost)の75 パーセンタイル(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 5363000。Seattle は issueddate の年で数えた。EstProjectCost は原本の説明で fair market value (parts plus labor) に基づく見積で、事業が変われば変わる。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
c007333929eb600d,US,spending,Roof / (blank),Roof / (blank) | Industrial,permittypemapped=Roof; permittypedesc=(blank); permitclass=Industrial; issueddate の年,permits,city,53,Seattle,,,,4,,count,published_open_terms,4,うち申告額が有効(100 ドル以上 10 億ドル未満)な件数,2024,,city-seattle-permits-76t5-zqzr,raw/city-seattle-permits-76t5-zqzr.hist.2023-2025.json(SoQL の group 集計の応答),https://data.seattle.gov/d/76t5-zqzr,OPEN-TERMS,,原本に無い値(区分ごとの件数を足した値)。Building Permits (Seattle Department of Construction & Inspections) の許可の件数。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 5363000。Seattle は issueddate の年で数えた。EstProjectCost は原本の説明で fair market value (parts plus labor) に基づく見積で、事業が変われば変わる。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
57bdeb3c45d864ff,US,spending,Roof / (blank),Roof / (blank) | Industrial,permittypemapped=Roof; permittypedesc=(blank); permitclass=Industrial; issueddate の年,USD,city,53,Seattle,,,,2743696,USD,permit_valuation_total_usd,published_open_terms,4,合計に入れた件数,2024,,city-seattle-permits-76t5-zqzr,raw/city-seattle-permits-76t5-zqzr.hist.2023-2025.json(SoQL の group 集計の応答),https://data.seattle.gov/d/76t5-zqzr,OPEN-TERMS,,原本に無い値。4 件の申告工事額(estprojectcost)の合計。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。合計は外れ値に弱い。合計に入れた最大の申告額は 1974202 ドル(1 件、合計の 71.95%)。Census place GEOID 5363000。Seattle は issueddate の年で数えた。EstProjectCost は原本の説明で fair market value (parts plus labor) に基づく見積で、事業が変われば変わる。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
16d80be1cc1e925b,US,spending,Roof / (blank),Roof / (blank) | Institutional,permittypemapped=Roof; permittypedesc=(blank); permitclass=Institutional; issueddate の年,permits,city,53,Seattle,,,,10,,count,published_open_terms,9,うち申告額が有効(100 ドル以上 10 億ドル未満)な件数,2024,,city-seattle-permits-76t5-zqzr,raw/city-seattle-permits-76t5-zqzr.hist.2023-2025.json(SoQL の group 集計の応答),https://data.seattle.gov/d/76t5-zqzr,OPEN-TERMS,,原本に無い値(区分ごとの件数を足した値)。Building Permits (Seattle Department of Construction & Inspections) の許可の件数。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 1 件、10 億ドル以上 0 件。Census place GEOID 5363000。Seattle は issueddate の年で数えた。EstProjectCost は原本の説明で fair market value (parts plus labor) に基づく見積で、事業が変われば変わる。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
75387e423aaa8544,US,spending,Roof / (blank),Roof / (blank) | Institutional,permittypemapped=Roof; permittypedesc=(blank); permitclass=Institutional; issueddate の年,USD,city,53,Seattle,,,,4173339.08,USD,permit_valuation_total_usd,published_open_terms,9,合計に入れた件数,2024,,city-seattle-permits-76t5-zqzr,raw/city-seattle-permits-76t5-zqzr.hist.2023-2025.json(SoQL の group 集計の応答),https://data.seattle.gov/d/76t5-zqzr,OPEN-TERMS,,原本に無い値。9 件の申告工事額(estprojectcost)の合計。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 1 件、10 億ドル以上 0 件。合計は外れ値に弱い。合計に入れた最大の申告額は 3000000 ドル(1 件、合計の 71.88%)。Census place GEOID 5363000。Seattle は issueddate の年で数えた。EstProjectCost は原本の説明で fair market value (parts plus labor) に基づく見積で、事業が変われば変わる。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
4ff6ccd969ec0a87,US,spending,Roof / (blank),Roof / (blank) | Multifamily,permittypemapped=Roof; permittypedesc=(blank); permitclass=Multifamily; issueddate の年,permits,city,53,Seattle,,,,44,,count,published_open_terms,44,うち申告額が有効(100 ドル以上 10 億ドル未満)な件数,2024,,city-seattle-permits-76t5-zqzr,raw/city-seattle-permits-76t5-zqzr.hist.2023-2025.json(SoQL の group 集計の応答),https://data.seattle.gov/d/76t5-zqzr,OPEN-TERMS,,原本に無い値(区分ごとの件数を足した値)。Building Permits (Seattle Department of Construction & Inspections) の許可の件数。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 5363000。Seattle は issueddate の年で数えた。EstProjectCost は原本の説明で fair market value (parts plus labor) に基づく見積で、事業が変われば変わる。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
bd9d4a1f5d9c6f86,US,spending,Roof / (blank),Roof / (blank) | Multifamily,permittypemapped=Roof; permittypedesc=(blank); permitclass=Multifamily; issueddate の年,USD,city,53,Seattle,,,,9159944.97,USD,permit_valuation_total_usd,published_open_terms,44,合計に入れた件数,2024,,city-seattle-permits-76t5-zqzr,raw/city-seattle-permits-76t5-zqzr.hist.2023-2025.json(SoQL の group 集計の応答),https://data.seattle.gov/d/76t5-zqzr,OPEN-TERMS,,原本に無い値。44 件の申告工事額(estprojectcost)の合計。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。合計は外れ値に弱い。合計に入れた最大の申告額は 1530330.05 ドル(1 件、合計の 16.71%)。Census place GEOID 5363000。Seattle は issueddate の年で数えた。EstProjectCost は原本の説明で fair market value (parts plus labor) に基づく見積で、事業が変われば変わる。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
1239e3b5f1df26e5,US,spending,Roof / (blank),Roof / (blank) | Multifamily,permittypemapped=Roof; permittypedesc=(blank); permitclass=Multifamily; issueddate の年,USD per permit,city,53,Seattle,,,,82908,USD,permit_valuation_median_usd,published_open_terms,44,計算に使った件数,2024,,city-seattle-permits-76t5-zqzr,raw/city-seattle-permits-76t5-zqzr.hist.2023-2025.json(SoQL の group 集計の応答),https://data.seattle.gov/d/76t5-zqzr,OPEN-TERMS,,原本に無い値。44 件の申告工事額(estprojectcost)の中央値(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 5363000。Seattle は issueddate の年で数えた。EstProjectCost は原本の説明で fair market value (parts plus labor) に基づく見積で、事業が変われば変わる。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
0e92af43ae67d0fc,US,spending,Roof / (blank),Roof / (blank) | Multifamily,permittypemapped=Roof; permittypedesc=(blank); permitclass=Multifamily; issueddate の年,USD per permit,city,53,Seattle,,,,36500,USD,permit_valuation_p25_usd,published_open_terms,44,計算に使った件数,2024,,city-seattle-permits-76t5-zqzr,raw/city-seattle-permits-76t5-zqzr.hist.2023-2025.json(SoQL の group 集計の応答),https://data.seattle.gov/d/76t5-zqzr,OPEN-TERMS,,原本に無い値。44 件の申告工事額(estprojectcost)の25 パーセンタイル(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 5363000。Seattle は issueddate の年で数えた。EstProjectCost は原本の説明で fair market value (parts plus labor) に基づく見積で、事業が変われば変わる。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
b0fca63cb53abf2b,US,spending,Roof / (blank),Roof / (blank) | Multifamily,permittypemapped=Roof; permittypedesc=(blank); permitclass=Multifamily; issueddate の年,USD per permit,city,53,Seattle,,,,191632.75,USD,permit_valuation_p75_usd,published_open_terms,44,計算に使った件数,2024,,city-seattle-permits-76t5-zqzr,raw/city-seattle-permits-76t5-zqzr.hist.2023-2025.json(SoQL の group 集計の応答),https://data.seattle.gov/d/76t5-zqzr,OPEN-TERMS,,原本に無い値。44 件の申告工事額(estprojectcost)の75 パーセンタイル(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 5363000。Seattle は issueddate の年で数えた。EstProjectCost は原本の説明で fair market value (parts plus labor) に基づく見積で、事業が変われば変わる。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
34a760cdd4474afa,US,spending,Roof / (blank),Roof / (blank) | Single Family/Duplex,permittypemapped=Roof; permittypedesc=(blank); permitclass=Single Family/Duplex; issueddate の年,permits,city,53,Seattle,,,,176,,count,published_open_terms,175,うち申告額が有効(100 ドル以上 10 億ドル未満)な件数,2024,,city-seattle-permits-76t5-zqzr,raw/city-seattle-permits-76t5-zqzr.hist.2023-2025.json(SoQL の group 集計の応答),https://data.seattle.gov/d/76t5-zqzr,OPEN-TERMS,,原本に無い値(区分ごとの件数を足した値)。Building Permits (Seattle Department of Construction & Inspections) の許可の件数。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 1 件、10 億ドル以上 0 件。Census place GEOID 5363000。Seattle は issueddate の年で数えた。EstProjectCost は原本の説明で fair market value (parts plus labor) に基づく見積で、事業が変われば変わる。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
4ffbd940f6583745,US,spending,Roof / (blank),Roof / (blank) | Single Family/Duplex,permittypemapped=Roof; permittypedesc=(blank); permitclass=Single Family/Duplex; issueddate の年,USD,city,53,Seattle,,,,3820417.46,USD,permit_valuation_total_usd,published_open_terms,175,合計に入れた件数,2024,,city-seattle-permits-76t5-zqzr,raw/city-seattle-permits-76t5-zqzr.hist.2023-2025.json(SoQL の group 集計の応答),https://data.seattle.gov/d/76t5-zqzr,OPEN-TERMS,,原本に無い値。175 件の申告工事額(estprojectcost)の合計。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 1 件、10 億ドル以上 0 件。合計は外れ値に弱い。合計に入れた最大の申告額は 60000 ドル(1 件、合計の 1.57%)。Census place GEOID 5363000。Seattle は issueddate の年で数えた。EstProjectCost は原本の説明で fair market value (parts plus labor) に基づく見積で、事業が変われば変わる。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
04e26b0076126a37,US,spending,Roof / (blank),Roof / (blank) | Single Family/Duplex,permittypemapped=Roof; permittypedesc=(blank); permitclass=Single Family/Duplex; issueddate の年,USD per permit,city,53,Seattle,,,,20000,USD,permit_valuation_median_usd,published_open_terms,175,計算に使った件数,2024,,city-seattle-permits-76t5-zqzr,raw/city-seattle-permits-76t5-zqzr.hist.2023-2025.json(SoQL の group 集計の応答),https://data.seattle.gov/d/76t5-zqzr,OPEN-TERMS,,原本に無い値。175 件の申告工事額(estprojectcost)の中央値(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 1 件、10 億ドル以上 0 件。Census place GEOID 5363000。Seattle は issueddate の年で数えた。EstProjectCost は原本の説明で fair market value (parts plus labor) に基づく見積で、事業が変われば変わる。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
21ed57d7ff907c17,US,spending,Roof / (blank),Roof / (blank) | Single Family/Duplex,permittypemapped=Roof; permittypedesc=(blank); permitclass=Single Family/Duplex; issueddate の年,USD per permit,city,53,Seattle,,,,15380.5,USD,permit_valuation_p25_usd,published_open_terms,175,計算に使った件数,2024,,city-seattle-permits-76t5-zqzr,raw/city-seattle-permits-76t5-zqzr.hist.2023-2025.json(SoQL の group 集計の応答),https://data.seattle.gov/d/76t5-zqzr,OPEN-TERMS,,原本に無い値。175 件の申告工事額(estprojectcost)の25 パーセンタイル(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 1 件、10 億ドル以上 0 件。Census place GEOID 5363000。Seattle は issueddate の年で数えた。EstProjectCost は原本の説明で fair market value (parts plus labor) に基づく見積で、事業が変われば変わる。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
