obs_id,country,layer,category,item_name,spec,unit,geo_level,geo_code,geo_name,area_label,area_code,area_members,price,currency,price_basis,price_status,ref_value,ref_note,period,effective_from,source_id,source_page,evidence_url,license,jccdb_v4_item_id,note
94289108989d650d,US,spending,Building / Accessory Structure,Building / Accessory Structure | (all permitclass),permittypemapped=Building; permittypedesc=Accessory Structure; permitclass=(all); issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,permits,city,22,New Orleans,,,,642,,count,published_open_terms,641,うち申告額が有効(100 ドル以上 10 億ドル未満)な件数,2023,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値(区分ごとの件数を足した値)。Permits - BLDS の許可の件数。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 1 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
eafd52cc15923969,US,spending,Electrical / Construction Loop,Electrical / Construction Loop | Multi-Family (More than Four Units),permittypemapped=Electrical; permittypedesc=Construction Loop; permitclass=Multi-Family (More than Four Units); issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD per permit,city,22,New Orleans,,,,800,USD,permit_valuation_median_usd,published_open_terms,13,計算に使った件数,2024,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。13 件の申告工事額(estprojectcost)の中央値(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
137ef96e13d7e8c7,US,spending,Electrical / Construction Loop,Electrical / Construction Loop | Multi-Family (More than Four Units),permittypemapped=Electrical; permittypedesc=Construction Loop; permitclass=Multi-Family (More than Four Units); issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD per permit,city,22,New Orleans,,,,543,USD,permit_valuation_p25_usd,published_open_terms,13,計算に使った件数,2024,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。13 件の申告工事額(estprojectcost)の25 パーセンタイル(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
6085214122510375,US,spending,Electrical / Construction Loop,Electrical / Construction Loop | Multi-Family (More than Four Units),permittypemapped=Electrical; permittypedesc=Construction Loop; permitclass=Multi-Family (More than Four Units); issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD per permit,city,22,New Orleans,,,,2500,USD,permit_valuation_p75_usd,published_open_terms,13,計算に使った件数,2024,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。13 件の申告工事額(estprojectcost)の75 パーセンタイル(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
5c26134a75cf855e,US,spending,Electrical / Construction Loop,Electrical / Construction Loop | Not Applicable,permittypemapped=Electrical; permittypedesc=Construction Loop; permitclass=Not Applicable; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,permits,city,22,New Orleans,,,,4,,count,published_open_terms,4,うち申告額が有効(100 ドル以上 10 億ドル未満)な件数,2024,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値(区分ごとの件数を足した値)。Permits - BLDS の許可の件数。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
e8a88b69722f8dd1,US,spending,Electrical / Construction Loop,Electrical / Construction Loop | Not Applicable,permittypemapped=Electrical; permittypedesc=Construction Loop; permitclass=Not Applicable; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD,city,22,New Orleans,,,,181170,USD,permit_valuation_total_usd,published_open_terms,4,合計に入れた件数,2024,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。4 件の申告工事額(estprojectcost)の合計。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。合計は外れ値に弱い。合計に入れた最大の申告額は 175000 ドル(1 件、合計の 96.59%)。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
e0fc483cf402dd79,US,spending,Electrical / Construction Loop,Electrical / Construction Loop | Single Family,permittypemapped=Electrical; permittypedesc=Construction Loop; permitclass=Single Family; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,permits,city,22,New Orleans,,,,312,,count,published_open_terms,300,うち申告額が有効(100 ドル以上 10 億ドル未満)な件数,2024,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値(区分ごとの件数を足した値)。Permits - BLDS の許可の件数。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 12 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
bdd70e6e676fd30c,US,spending,Electrical / Construction Loop,Electrical / Construction Loop | Single Family,permittypemapped=Electrical; permittypedesc=Construction Loop; permitclass=Single Family; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD,city,22,New Orleans,,,,2430358,USD,permit_valuation_total_usd,published_open_terms,300,合計に入れた件数,2024,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。300 件の申告工事額(estprojectcost)の合計。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 12 件、10 億ドル以上 0 件。合計は外れ値に弱い。合計に入れた最大の申告額は 193784 ドル(3 件、合計の 23.92%)。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
173e26af13dda293,US,spending,Electrical / Construction Loop,Electrical / Construction Loop | Single Family,permittypemapped=Electrical; permittypedesc=Construction Loop; permitclass=Single Family; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD per permit,city,22,New Orleans,,,,650,USD,permit_valuation_median_usd,published_open_terms,300,計算に使った件数,2024,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。300 件の申告工事額(estprojectcost)の中央値(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 12 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
81a5273655000905,US,spending,Electrical / Construction Loop,Electrical / Construction Loop | Single Family,permittypemapped=Electrical; permittypedesc=Construction Loop; permitclass=Single Family; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD per permit,city,22,New Orleans,,,,500,USD,permit_valuation_p25_usd,published_open_terms,300,計算に使った件数,2024,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。300 件の申告工事額(estprojectcost)の25 パーセンタイル(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 12 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
a0776dd91018ea70,US,spending,Electrical / Construction Loop,Electrical / Construction Loop | Single Family,permittypemapped=Electrical; permittypedesc=Construction Loop; permitclass=Single Family; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD per permit,city,22,New Orleans,,,,4675,USD,permit_valuation_p75_usd,published_open_terms,300,計算に使った件数,2024,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。300 件の申告工事額(estprojectcost)の75 パーセンタイル(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 12 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
424192270067c90d,US,spending,Electrical / Construction Loop,Electrical / Construction Loop | Single Unit in Multi-Family Dwelling,permittypemapped=Electrical; permittypedesc=Construction Loop; permitclass=Single Unit in Multi-Family Dwelling; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,permits,city,22,New Orleans,,,,1,,count,published_open_terms,1,うち申告額が有効(100 ドル以上 10 億ドル未満)な件数,2024,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値(区分ごとの件数を足した値)。Permits - BLDS の許可の件数。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
73f0d59f1ab7aec0,US,spending,Electrical / Construction Loop,Electrical / Construction Loop | Single Unit in Multi-Family Dwelling,permittypemapped=Electrical; permittypedesc=Construction Loop; permitclass=Single Unit in Multi-Family Dwelling; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD,city,22,New Orleans,,,,450,USD,permit_valuation_total_usd,published_open_terms,1,合計に入れた件数,2024,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。1 件の申告工事額(estprojectcost)の合計。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。合計は外れ値に弱い。合計に入れた最大の申告額は 450 ドル(1 件、合計の 100%)。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
5ca370c73849c748,US,spending,Electrical / Construction Loop,Electrical / Construction Loop | Three to Four Family,permittypemapped=Electrical; permittypedesc=Construction Loop; permitclass=Three to Four Family; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,permits,city,22,New Orleans,,,,7,,count,published_open_terms,7,うち申告額が有効(100 ドル以上 10 億ドル未満)な件数,2024,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値(区分ごとの件数を足した値)。Permits - BLDS の許可の件数。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
838089cdf084306e,US,spending,Electrical / Construction Loop,Electrical / Construction Loop | Three to Four Family,permittypemapped=Electrical; permittypedesc=Construction Loop; permitclass=Three to Four Family; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD,city,22,New Orleans,,,,82899,USD,permit_valuation_total_usd,published_open_terms,7,合計に入れた件数,2024,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。7 件の申告工事額(estprojectcost)の合計。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。合計は外れ値に弱い。合計に入れた最大の申告額は 54809 ドル(1 件、合計の 66.12%)。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
585bbe6624c367c7,US,spending,Electrical / Construction Loop,Electrical / Construction Loop | Two-Family,permittypemapped=Electrical; permittypedesc=Construction Loop; permitclass=Two-Family; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,permits,city,22,New Orleans,,,,127,,count,published_open_terms,125,うち申告額が有効(100 ドル以上 10 億ドル未満)な件数,2024,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値(区分ごとの件数を足した値)。Permits - BLDS の許可の件数。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 2 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
844ece0c1e9ef1ee,US,spending,Electrical / Construction Loop,Electrical / Construction Loop | Two-Family,permittypemapped=Electrical; permittypedesc=Construction Loop; permitclass=Two-Family; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD,city,22,New Orleans,,,,806252,USD,permit_valuation_total_usd,published_open_terms,125,合計に入れた件数,2024,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。125 件の申告工事額(estprojectcost)の合計。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 2 件、10 億ドル以上 0 件。合計は外れ値に弱い。合計に入れた最大の申告額は 75000 ドル(1 件、合計の 9.3%)。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
ae5323cf64c07524,US,spending,Electrical / Construction Loop,Electrical / Construction Loop | Two-Family,permittypemapped=Electrical; permittypedesc=Construction Loop; permitclass=Two-Family; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD per permit,city,22,New Orleans,,,,1200,USD,permit_valuation_median_usd,published_open_terms,125,計算に使った件数,2024,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。125 件の申告工事額(estprojectcost)の中央値(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 2 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
6acb7a2238d8a785,US,spending,Electrical / Construction Loop,Electrical / Construction Loop | Two-Family,permittypemapped=Electrical; permittypedesc=Construction Loop; permitclass=Two-Family; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD per permit,city,22,New Orleans,,,,500,USD,permit_valuation_p25_usd,published_open_terms,125,計算に使った件数,2024,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。125 件の申告工事額(estprojectcost)の25 パーセンタイル(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 2 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
a2386aac2eb35932,US,spending,Electrical / Construction Loop,Electrical / Construction Loop | Two-Family,permittypemapped=Electrical; permittypedesc=Construction Loop; permitclass=Two-Family; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD per permit,city,22,New Orleans,,,,12060,USD,permit_valuation_p75_usd,published_open_terms,125,計算に使った件数,2024,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。125 件の申告工事額(estprojectcost)の75 パーセンタイル(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 2 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
cd7e31e90dac30b7,US,spending,Electrical / Construction Loop,Electrical / Construction Loop | Unknown,permittypemapped=Electrical; permittypedesc=Construction Loop; permitclass=Unknown; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,permits,city,22,New Orleans,,,,2,,count,published_open_terms,2,うち申告額が有効(100 ドル以上 10 億ドル未満)な件数,2024,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値(区分ごとの件数を足した値)。Permits - BLDS の許可の件数。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
2e148d876a33b877,US,spending,Electrical / Construction Loop,Electrical / Construction Loop | Unknown,permittypemapped=Electrical; permittypedesc=Construction Loop; permitclass=Unknown; issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD,city,22,New Orleans,,,,3400,USD,permit_valuation_total_usd,published_open_terms,2,合計に入れた件数,2024,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。2 件の申告工事額(estprojectcost)の合計。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。合計は外れ値に弱い。合計に入れた最大の申告額は 2900 ドル(1 件、合計の 85.29%)。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
093f981a4dd1bae1,US,spending,Electrical / Electric Vehicle Charger: Electrical,Electrical / Electric Vehicle Charger: Electrical | (all permitclass),permittypemapped=Electrical; permittypedesc=Electric Vehicle Charger: Electrical; permitclass=(all); issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,permits,city,22,New Orleans,,,,13,,count,published_open_terms,13,うち申告額が有効(100 ドル以上 10 億ドル未満)な件数,2024,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値(区分ごとの件数を足した値)。Permits - BLDS の許可の件数。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
a6fdb9a11169f1a5,US,spending,Electrical / Electric Vehicle Charger: Electrical,Electrical / Electric Vehicle Charger: Electrical | (all permitclass),permittypemapped=Electrical; permittypedesc=Electric Vehicle Charger: Electrical; permitclass=(all); issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD,city,22,New Orleans,,,,25459,USD,permit_valuation_total_usd,published_open_terms,13,合計に入れた件数,2024,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。13 件の申告工事額(estprojectcost)の合計。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。合計は外れ値に弱い。合計に入れた最大の申告額は 3350 ドル(1 件、合計の 13.16%)。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
4f79a6268730c6c9,US,spending,Electrical / Electric Vehicle Charger: Electrical,Electrical / Electric Vehicle Charger: Electrical | (all permitclass),permittypemapped=Electrical; permittypedesc=Electric Vehicle Charger: Electrical; permitclass=(all); issuedate の年。PermitTypeMapped が Other(道路占用・看板・植樹・住所変更など建築工事でないもの)は除く,USD per permit,city,22,New Orleans,,,,1949,USD,permit_valuation_median_usd,published_open_terms,13,計算に使った件数,2024,,city-neworleans-permits-72f9-bi28,raw/city-neworleans-permits-72f9-bi28.hist.2023-2025.json(SoQL の group 集計の応答),https://data.nola.gov/d/72f9-bi28,OPEN-TERMS,,原本に無い値。13 件の申告工事額(estprojectcost)の中央値(線形補間、numpy 既定の type 7)。除いた許可: 申告額の欠け 0 件、100 ドル未満(0 を含む) 0 件、10 億ドル以上 0 件。Census place GEOID 2255000。New Orleans は issuedate の年で数えた。EstProjectCost は原本の説明で『construction contract の写し、自主施工なら明細見積』に基づく工事額。TotalSqFt は新築・増築の面積(該当しなければ 0)。申告工事額は許可申請者の申告(見積・予定額)で、実際の契約額・精算額ではない。許可が要らない工事や無許可の工事は含まれない
